datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/3/2026 2:00:00 AM,4/2/2026 10:00:00 PM,RFC,WEST,AEP,AEPIMP,3202.207,True
4/3/2026 2:00:00 AM,4/2/2026 10:00:00 PM,RFC,WEST,AEP,AEPKPT,562.840,True
4/3/2026 2:00:00 AM,4/2/2026 10:00:00 PM,RFC,WEST,AEP,AEPOPT,7811.513,True
4/3/2026 3:00:00 AM,4/2/2026 11:00:00 PM,RFC,WEST,AEP,AEPAPT,3574.298,True
4/3/2026 3:00:00 AM,4/2/2026 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3034.359,True
4/3/2026 3:00:00 AM,4/2/2026 11:00:00 PM,RFC,WEST,AEP,AEPKPT,527.180,True
4/3/2026 3:00:00 AM,4/2/2026 11:00:00 PM,RFC,WEST,AEP,AEPOPT,7495.958,True
4/3/2026 4:00:00 AM,4/3/2026 12:00:00 AM,RFC,WEST,AEP,AEPAPT,3353.711,True
4/3/2026 4:00:00 AM,4/3/2026 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3007.756,True
4/3/2026 4:00:00 AM,4/3/2026 12:00:00 AM,RFC,WEST,AEP,AEPKPT,492.889,True
4/3/2026 4:00:00 AM,4/3/2026 12:00:00 AM,RFC,WEST,AEP,AEPOPT,7145.032,True
4/3/2026 5:00:00 AM,4/3/2026 1:00:00 AM,RFC,WEST,AEP,AEPAPT,3192.967,True
4/3/2026 5:00:00 AM,4/3/2026 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2939.696,True
4/3/2026 5:00:00 AM,4/3/2026 1:00:00 AM,RFC,WEST,AEP,AEPKPT,472.778,True
4/3/2026 5:00:00 AM,4/3/2026 1:00:00 AM,RFC,WEST,AEP,AEPOPT,6987.054,True
4/3/2026 6:00:00 AM,4/3/2026 2:00:00 AM,RFC,WEST,AEP,AEPAPT,3108.346,True
4/3/2026 6:00:00 AM,4/3/2026 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2949.078,True
4/3/2026 6:00:00 AM,4/3/2026 2:00:00 AM,RFC,WEST,AEP,AEPKPT,457.515,True
4/3/2026 6:00:00 AM,4/3/2026 2:00:00 AM,RFC,WEST,AEP,AEPOPT,6938.379,True
4/3/2026 7:00:00 AM,4/3/2026 3:00:00 AM,RFC,WEST,AEP,AEPAPT,3020.223,True
4/3/2026 7:00:00 AM,4/3/2026 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2896.072,True
